,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise,Sleeptime,Sleeping_pattern
8035,19.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
8036,60.0,Male,3.0,7.0,4.142857142857142,High,3.0,7.857142857142858,Normal
8037,33.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
8038,10.0,Female,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
8039,36.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
8040,41.0,Male,2.0,9.0,4.0,High,2.0,7.0,Normal
8041,22.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
8042,25.0,Female,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
8043,56.0,Male,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
8044,56.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
8045,32.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
8046,47.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
8047,31.0,Male,3.0,10.0,5.0,High,3.0,7.0,Normal
8048,54.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
8049,66.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
8050,59.0,Female,3.0,10.0,5.0,High,3.0,7.0,Normal
8051,50.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
8052,57.0,Male,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
8053,66.0,Female,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
8054,61.0,Male,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
8055,49.0,Female,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
8056,20.0,Male,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
8057,11.0,Female,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
8058,29.0,Male,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
8059,32.0,Male,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
8060,61.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
8061,46.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
8062,13.0,Female,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
8063,37.0,Male,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
8064,46.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8065,8.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
8066,14.0,Female,3.0,10.0,5.0,High,1.0,5.0,Low
8067,15.0,Male,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
8068,20.0,Female,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
8069,9.0,Female,4.0,3.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
8070,30.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
8071,69.0,Male,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
8072,26.0,Female,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
8073,24.0,Male,4.0,4.0,4.0,High,1.0,6.0,Normal
8074,59.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
8075,27.0,Male,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
8076,59.0,Male,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
8077,22.0,Female,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
8078,35.0,Male,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
8079,6.0,Male,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
8080,57.0,Female,2.0,6.0,3.142857142857143,High,2.0,7.857142857142858,Normal
8081,34.0,Female,4.0,4.0,4.0,High,2.0,7.0,Normal
8082,30.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
8083,36.0,Male,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
8084,11.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
8085,50.0,Female,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
8086,56.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
8087,70.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
8088,50.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
8089,43.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
8090,47.0,Male,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
8091,63.0,Male,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
8092,6.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
8093,56.0,Male,2.0,2.0,2.0,Low,3.0,10.0,High
8094,49.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
8095,19.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
8096,32.0,Male,4.0,4.0,4.0,High,1.0,6.0,Normal
8097,13.0,Male,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
8098,16.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
8099,19.0,Female,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
8100,28.0,Female,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
8101,42.0,Female,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
8102,62.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
8103,8.0,Male,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
8104,63.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
8105,70.0,Female,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
8106,35.0,Female,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
8107,12.0,Male,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
8108,14.0,Female,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
8109,31.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
8110,53.0,Female,1.0,8.0,3.0,High,1.0,7.0,Normal
8111,31.0,Female,4.0,4.0,4.0,High,1.0,6.0,Normal
8112,19.0,Male,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
8113,22.0,Female,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
8114,19.0,Male,1.0,8.0,3.0,High,3.0,9.0,Normal
8115,54.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
8116,16.0,Female,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
8117,31.0,Male,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
8118,25.0,Male,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
8119,40.0,Male,3.0,7.0,4.142857142857142,High,3.0,7.857142857142858,Normal
8120,69.0,Female,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
8121,21.0,Female,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
8122,60.0,Male,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8123,67.0,Female,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
8124,64.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
8125,16.0,Female,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
8126,32.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
8127,65.0,Male,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
8128,65.0,Female,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
8129,13.0,Female,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
8130,32.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
8131,10.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
8132,43.0,Female,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
8133,49.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
8134,18.0,Female,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
8135,32.0,Female,3.0,10.0,5.0,High,3.0,7.0,Normal
8136,14.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
8137,25.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
8138,13.0,Male,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
8139,44.0,Female,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
8140,14.0,Female,2.0,6.0,3.142857142857143,High,2.0,7.857142857142858,Normal
8141,64.0,Female,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
8142,10.0,Female,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
8143,46.0,Male,3.0,10.0,5.0,High,1.0,5.0,Low
8144,39.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
8145,41.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
8146,47.0,Female,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
8147,60.0,Male,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
8148,13.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
8149,19.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8150,21.0,Female,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
8151,27.0,Male,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
8152,19.0,Male,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
8153,54.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
8154,69.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
8155,48.0,Male,3.0,3.0,3.0,High,1.0,7.0,Normal
8156,19.0,Male,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
8157,8.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
8158,30.0,Male,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8159,26.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
8160,13.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
8161,16.0,Female,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
8162,23.0,Male,1.0,10.0,3.571428571428571,High,2.0,7.428571428571429,Normal
8163,54.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
8164,56.0,Female,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
8165,39.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
8166,39.0,Male,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
8167,61.0,Female,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
8168,56.0,Female,3.0,3.0,3.0,High,3.0,9.0,Normal
8169,17.0,Male,1.0,5.0,2.142857142857143,Low,3.0,9.857142857142858,High
8170,65.0,Male,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
8171,62.0,Female,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
8172,29.0,Female,3.0,2.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
8173,61.0,Female,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
8174,47.0,Female,4.0,4.0,4.0,High,1.0,6.0,Normal
8175,52.0,Female,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
8176,16.0,Female,1.0,5.0,2.142857142857143,Low,3.0,9.857142857142858,High
8177,9.0,Female,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
8178,47.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
8179,43.0,Male,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
8180,23.0,Male,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
8181,28.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
8182,17.0,Male,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
8183,50.0,Female,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
8184,62.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
8185,21.0,Female,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
8186,56.0,Male,1.0,8.0,3.0,High,3.0,9.0,Normal
8187,32.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
8188,20.0,Male,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
8189,38.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
8190,49.0,Male,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
8191,64.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
8192,45.0,Male,3.0,10.0,5.0,High,2.0,6.0,Normal
8193,14.0,Female,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
8194,60.0,Female,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
8195,69.0,Female,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
8196,17.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
8197,7.0,Male,2.0,7.0,3.428571428571429,High,1.0,6.571428571428571,Normal
8198,7.0,Female,4.0,3.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
8199,31.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
8200,31.0,Female,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
8201,15.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
8202,39.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
8203,41.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8204,68.0,Female,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
8205,56.0,Male,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
8206,29.0,Male,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
8207,33.0,Female,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
8208,19.0,Female,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
8209,54.0,Female,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
8210,8.0,Female,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
8211,61.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
8212,44.0,Male,2.0,10.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8213,33.0,Male,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
8214,64.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
8215,14.0,Female,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
8216,43.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
8217,39.0,Male,3.0,3.0,3.0,High,2.0,8.0,Normal
8218,38.0,Male,2.0,10.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8219,15.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
8220,37.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
8221,42.0,Male,4.0,4.0,4.0,High,2.0,7.0,Normal
8222,58.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
8223,17.0,Female,2.0,5.0,2.8571428571428568,High,1.0,7.142857142857143,Normal
8224,28.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
8225,57.0,Male,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
8226,50.0,Female,4.0,8.0,5.142857142857142,High,3.0,6.857142857142858,Normal
8227,16.0,Male,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
8228,9.0,Female,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
8229,22.0,Male,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
8230,9.0,Female,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
8231,13.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
8232,37.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
8233,18.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
8234,28.0,Female,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
8235,42.0,Male,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
8236,35.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
8237,52.0,Female,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
8238,19.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
8239,60.0,Female,2.0,9.0,4.0,High,3.0,8.0,Normal
8240,63.0,Female,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
8241,20.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
8242,63.0,Female,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
8243,29.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
8244,68.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
8245,7.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
8246,19.0,Female,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
8247,38.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
8248,23.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
8249,59.0,Female,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
8250,10.0,Male,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
8251,6.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
8252,67.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
8253,56.0,Male,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
8254,7.0,Male,1.0,10.0,3.571428571428571,High,2.0,7.428571428571429,Normal
8255,66.0,Female,1.0,10.0,3.571428571428571,High,3.0,8.428571428571429,Normal
8256,17.0,Female,4.0,4.0,4.0,High,1.0,6.0,Normal
8257,30.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
8258,7.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
8259,68.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
8260,57.0,Female,1.0,8.0,3.0,High,1.0,7.0,Normal
8261,52.0,Male,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
8262,19.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
8263,52.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
8264,26.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
8265,51.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
8266,38.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
8267,30.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
8268,21.0,Female,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
8269,69.0,Male,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
8270,67.0,Female,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
8271,26.0,Male,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
8272,30.0,Female,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
8273,61.0,Female,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
8274,62.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
8275,27.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
8276,70.0,Male,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
8277,43.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
8278,15.0,Female,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
8279,47.0,Female,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
8280,47.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
8281,62.0,Male,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
8282,49.0,Male,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
8283,22.0,Female,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
8284,16.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
8285,8.0,Female,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
8286,53.0,Female,3.0,7.0,4.142857142857142,High,3.0,7.857142857142858,Normal
8287,14.0,Male,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
8288,49.0,Female,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
8289,68.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
8290,13.0,Female,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
8291,6.0,Male,2.0,2.0,2.0,Low,1.0,8.0,Normal
8292,49.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
8293,60.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
8294,23.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
8295,26.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
8296,39.0,Male,2.0,10.0,4.285714285714286,High,3.0,7.714285714285714,Normal
8297,15.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
8298,56.0,Female,3.0,3.0,3.0,High,2.0,8.0,Normal
8299,52.0,Female,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
8300,17.0,Female,3.0,3.0,3.0,High,3.0,9.0,Normal
8301,13.0,Male,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
8302,13.0,Male,3.0,3.0,3.0,High,1.0,7.0,Normal
8303,8.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
8304,23.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
8305,16.0,Female,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
8306,36.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
8307,39.0,Female,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
8308,44.0,Female,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
8309,53.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
8310,59.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
8311,31.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
8312,26.0,Female,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
8313,41.0,Female,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
8314,57.0,Male,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
8315,25.0,Female,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
8316,6.0,Male,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
8317,46.0,Female,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
8318,31.0,Female,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
8319,62.0,Male,4.0,4.0,4.0,High,1.0,6.0,Normal
8320,26.0,Male,4.0,8.0,5.142857142857142,High,1.0,4.857142857142858,Low
8321,53.0,Male,2.0,6.0,3.142857142857143,High,2.0,7.857142857142858,Normal
8322,14.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
8323,39.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
8324,54.0,Female,2.0,2.0,2.0,Low,2.0,9.0,Normal
8325,54.0,Female,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
8326,33.0,Female,2.0,7.0,3.428571428571429,High,1.0,6.571428571428571,Normal
8327,51.0,Female,3.0,2.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
8328,52.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
8329,46.0,Male,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
8330,30.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
8331,14.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
8332,25.0,Male,3.0,3.0,3.0,High,2.0,8.0,Normal
8333,20.0,Female,4.0,4.0,4.0,High,1.0,6.0,Normal
8334,37.0,Male,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
8335,40.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
8336,36.0,Male,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
8337,56.0,Female,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
8338,42.0,Male,1.0,10.0,3.571428571428571,High,3.0,8.428571428571429,Normal
8339,45.0,Male,4.0,4.0,4.0,High,2.0,7.0,Normal
8340,52.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
8341,30.0,Female,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
8342,7.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
8343,63.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
8344,36.0,Male,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
8345,52.0,Female,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
8346,25.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
8347,60.0,Male,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
8348,8.0,Female,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
8349,37.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
8350,51.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
8351,62.0,Male,2.0,9.0,4.0,High,1.0,6.0,Normal
8352,26.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
8353,51.0,Female,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
8354,17.0,Male,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
8355,22.0,Male,3.0,3.0,3.0,High,1.0,7.0,Normal
8356,68.0,Male,1.0,7.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
8357,59.0,Male,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
